valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo
0.82,2025,0.701,Arijit Singh,0.737,192405,0.468,FALSE,ifbpa3,0.127,0,0.259,-4.53,1,Tera Ban Jaunga,97,0.093,72.07
0.93,2022,0.758,Adele,0.485,189156,0.605,FALSE,l0x3rn,0.087,5,0.134,-5.05,0,Uptown Funk,85,0.054,97.42
0.54,2017,0.341,Armaan Malik,0.629,219884,0.601,TRUE,gw75uf,0.062,5,0.117,-4.4,0,Vaaste,60,0.024,123.74
0.47,2020,0.345,Arijit Singh,0.65,230486,0.643,FALSE,im514h,0.018,1,0.275,-4.33,0,Bekhayali,82,0.099,95.08
0.52,2025,0.283,Dua Lipa,0.584,213469,0.558,FALSE,uokjrw,0.056,5,0.173,-7.95,1,Viva La Vida,88,0.093,92.57
0.31,2013,0.492,Kishore Kumar,0.743,245150,0.711,TRUE,53onqv,0.087,0,0.212,-2.81,0,Kala Chashma,88,0.082,81.73
0.64,2014,0.609,Taylor Swift,0.547,259922,0.831,FALSE,p1y6q3,0.037,3,0.139,-3.3,0,Can't Feel My Face,74,0.022,138.96
0.67,2021,0.144,The Weeknd,0.829,187025,0.579,FALSE,3ah1y6,0.102,5,0.218,-7.91,0,Levitating,79,0.095,117.5
0.37,2022,0.17,Kishore Kumar,0.655,195930,0.6,FALSE,ccr619,0.105,10,0.089,-9.43,0,Main Rahoon Ya Na Rahoon,78,0.044,97.46
0.33,2022,0.647,Billie Eilish,0.404,208270,0.877,FALSE,kj1gnm,0.137,2,0.232,-7.11,0,Bad Guy,60,0.072,113.42
0.32,2022,0.179,Kishore Kumar,0.469,265330,0.643,FALSE,c7royo,0.124,1,0.237,-5.39,0,Tera Ban Jaunga,84,0.032,71.07
0.73,2023,0.253,Dhvani Bhanushali,0.714,257364,0.536,FALSE,acgi9w,0.144,1,0.13,-4.35,0,Bekhayali,81,0.083,107.14
0.17,2022,0.255,Adele,0.446,214723,0.509,FALSE,ddayzk,0.11,2,0.151,-5.27,1,Viva La Vida,65,0.093,136.51
0.73,2014,0.648,Billie Eilish,0.524,260373,0.742,TRUE,0tf8lc,0.017,8,0.12,-8.7,0,Thinking Out Loud,70,0.057,106.54
0.61,2016,0.649,Arijit Singh,0.698,265176,0.839,FALSE,m4mz4v,0.135,4,0.293,-5.58,0,Bekhayali,86,0.031,134.41
0.61,2018,0.176,The Weeknd,0.611,216131,0.41,FALSE,dlqz4o,0.049,8,0.232,-2.41,1,Hello,86,0.096,110.22
0.87,2012,0.708,Badshah,0.423,257530,0.662,TRUE,tvbdm5,0.016,8,0.235,-2.31,0,Channa Mereya,65,0.081,85.89
0.39,2024,0.725,Badshah,0.771,244430,0.495,TRUE,y2wrnq,0.101,2,0.078,-6.01,0,Channa Mereya,57,0.032,86.34
0.72,2017,0.339,Shreya Ghoshal,0.437,250529,0.756,FALSE,p3vnab,0.015,0,0.262,-7.59,1,Kala Chashma,88,0.091,91.34
0.59,2023,0.369,Atif Aslam,0.772,197660,0.848,FALSE,ehuppr,0.048,11,0.28,-6.59,0,Main Rahoon Ya Na Rahoon,89,0.071,99.1
0.35,2014,0.569,Neha Kakkar,0.417,185213,0.607,FALSE,yv6gwf,0.013,7,0.1,-9.87,0,Tera Ban Jaunga,72,0.05,109.51
0.45,2015,0.524,Neha Kakkar,0.688,276430,0.459,FALSE,amhr8w,0.046,9,0.201,-4.57,1,Main Rahoon Ya Na Rahoon,85,0.072,102.09
0.72,2022,0.784,Dhvani Bhanushali,0.458,204051,0.565,FALSE,xhtzxv,0.134,3,0.096,-4.44,0,Kala Chashma,98,0.043,116.79
0.36,2016,0.097,Coldplay,0.437,262871,0.889,FALSE,ehqal8,0.098,1,0.281,-8.17,0,Believer,68,0.091,75.45
0.83,2025,0.062,Dua Lipa,0.89,230004,0.748,FALSE,36ubmb,0.07,9,0.297,-9.42,0,Hello,80,0.032,96.91
0.29,2017,0.729,Adele,0.672,244533,0.735,FALSE,1mb5zc,0.029,7,0.086,-3.4,0,Can't Feel My Face,72,0.062,71.81
0.79,2018,0.45,Dhvani Bhanushali,0.453,225856,0.892,FALSE,slcg8y,0.117,2,0.27,-5.75,0,Kala Chashma,70,0.024,86.85
0.6,2018,0.511,Billie Eilish,0.461,296359,0.831,FALSE,f9xlqv,0.124,8,0.298,-4.1,0,Can't Feel My Face,66,0.086,123.83
0.63,2017,0.746,Imagine Dragons,0.592,181783,0.796,FALSE,xb5ugh,0.08,5,0.051,-2.66,1,Girls Like You,77,0.038,118.89
0.16,2016,0.761,Sunidhi Chauhan,0.687,212286,0.702,FALSE,fik4b2,0.049,2,0.166,-7.38,1,Bekhayali,56,0.086,111.54
0.19,2016,0.541,Lata Mangeshkar,0.704,256045,0.539,FALSE,ra00yu,0.063,4,0.259,-4.55,0,Main Rahoon Ya Na Rahoon,51,0.093,92.82
0.66,2025,0.08,Bruno Mars,0.705,253236,0.641,FALSE,1qlr1c,0.054,5,0.245,-4.41,0,Levitating,50,0.099,112.56
0.31,2023,0.264,Lata Mangeshkar,0.461,286760,0.545,FALSE,44sb57,0.052,2,0.058,-5.59,0,Tera Ban Jaunga,79,0.098,89.72
0.61,2018,0.184,Atif Aslam,0.473,208530,0.87,FALSE,fqhi09,0.063,3,0.296,-7.57,1,Kala Chashma,58,0.099,79.37
0.1,2025,0.331,Lata Mangeshkar,0.456,263520,0.536,TRUE,rw52w9,0.009,1,0.255,-5.47,1,Tera Ban Jaunga,76,0.044,95.28
0.65,2025,0.685,Lata Mangeshkar,0.556,189218,0.571,TRUE,hntxn1,0.065,11,0.106,-3.85,1,Channa Mereya,78,0.081,84.78
0.46,2025,0.739,Sunidhi Chauhan,0.688,263087,0.73,FALSE,19dxsk,0.021,7,0.287,-2.87,0,Kala Chashma,67,0.052,126.59
0.56,2022,0.436,Lata Mangeshkar,0.421,265839,0.633,FALSE,mhctdb,0.093,6,0.098,-7.86,1,Kala Chashma,92,0.084,84.97
0.83,2012,0.777,Maroon 5,0.725,193303,0.859,FALSE,yenbr2,0.132,4,0.295,-9.05,0,Can't Feel My Face,98,0.091,103.79
0.89,2017,0.228,Ed Sheeran,0.823,247660,0.803,FALSE,8jjhew,0.013,11,0.079,-6.95,1,Anti-Hero,77,0.047,122.61
0.81,2023,0.102,Dhvani Bhanushali,0.795,259432,0.88,FALSE,qiftji,0.073,1,0.171,-6.59,1,Tera Ban Jaunga,99,0.072,82.97
0.66,2020,0.796,Coldplay,0.726,277103,0.775,FALSE,4sknyg,0.123,10,0.217,-2.7,1,Levitating,79,0.043,78.92
0.25,2025,0.13,The Weeknd,0.593,201198,0.567,TRUE,ksaqpz,0.122,10,0.059,-2.75,1,Girls Like You,79,0.065,103.75
0.31,2024,0.19,The Weeknd,0.762,219992,0.451,TRUE,34jssw,0.066,11,0.135,-7.1,1,Can't Feel My Face,53,0.077,81.31
0.49,2015,0.383,Billie Eilish,0.63,188823,0.812,FALSE,i50jy6,0.072,8,0.184,-3.11,1,Viva La Vida,99,0.075,76
0.3,2017,0.7,Coldplay,0.481,207156,0.882,FALSE,o8xnfr,0.14,2,0.208,-6.81,0,Levitating,58,0.043,138.48
0.85,2023,0.503,Atif Aslam,0.747,219705,0.867,TRUE,dw8kli,0.107,4,0.221,-3.24,0,Dilbar,99,0.031,97.39
0.81,2015,0.093,Lata Mangeshkar,0.839,251317,0.46,FALSE,4o527i,0.069,4,0.085,-6.11,0,Main Rahoon Ya Na Rahoon,58,0.033,121.4
0.26,2019,0.446,Lata Mangeshkar,0.888,244344,0.63,FALSE,d1n6dk,0.127,3,0.066,-7.86,0,Tera Ban Jaunga,91,0.04,87.02
0.56,2023,0.256,Kishore Kumar,0.662,188308,0.824,FALSE,d9hy19,0.147,10,0.275,-9.56,0,Main Rahoon Ya Na Rahoon,87,0.094,90.11
0.45,2022,0.73,Billie Eilish,0.778,291868,0.618,FALSE,488mge,0.143,7,0.236,-9.13,0,Thinking Out Loud,88,0.084,102.73
0.28,2021,0.079,Armaan Malik,0.836,203423,0.665,FALSE,mgj1d5,0.002,3,0.145,-5.82,0,DJ Waley Babu,88,0.046,71.06
0.65,2014,0.787,Sunidhi Chauhan,0.556,259068,0.405,FALSE,m5aar9,0.05,0,0.06,-7.77,0,Kala Chashma,71,0.089,94.65
0.94,2017,0.669,Badshah,0.67,247083,0.468,TRUE,znlzph,0.079,11,0.163,-4.31,0,Dilbar,85,0.092,74.03
0.21,2024,0.427,Dua Lipa,0.79,180705,0.452,FALSE,9eo0p9,0.074,2,0.142,-4.51,0,Viva La Vida,86,0.062,132.33
0.21,2024,0.421,The Weeknd,0.642,298865,0.639,FALSE,fqdn3t,0.044,1,0.222,-6.17,1,Anti-Hero,84,0.037,134.76
0.79,2022,0.399,Ed Sheeran,0.859,287055,0.541,FALSE,5qs07j,0.05,4,0.131,-5.73,1,Anti-Hero,99,0.036,133.89
0.22,2023,0.159,Neha Kakkar,0.781,185507,0.53,FALSE,8m4tg6,0.139,11,0.12,-6.43,1,Main Rahoon Ya Na Rahoon,81,0.097,82.27
0.77,2017,0.557,Ed Sheeran,0.511,245841,0.435,FALSE,7sd5lp,0.065,0,0.271,-9.68,0,Hello,53,0.036,131.9
0.39,2012,0.084,Armaan Malik,0.746,268154,0.844,FALSE,g5y4pn,0.118,7,0.158,-9.1,1,Channa Mereya,68,0.099,121.57
0.38,2019,0.378,Billie Eilish,0.879,291972,0.871,FALSE,2dgt79,0.061,3,0.062,-7.73,0,Thinking Out Loud,74,0.067,114.37
0.16,2014,0.531,Shreya Ghoshal,0.808,189198,0.897,FALSE,fwbr3e,0.074,10,0.294,-2.09,1,Tum Hi Ho,75,0.07,106.4
0.44,2020,0.127,Arijit Singh,0.541,228276,0.475,FALSE,4anzgl,0.014,2,0.223,-7.99,1,Tum Hi Ho,81,0.044,96.01
0.32,2017,0.74,Adele,0.803,294587,0.558,TRUE,n7nr67,0.078,4,0.088,-3.41,0,Believer,81,0.056,100.01
0.28,2015,0.726,Atif Aslam,0.435,250674,0.874,TRUE,m0rxbp,0.011,0,0.17,-6.15,0,Kala Chashma,87,0.082,134.82
0.29,2016,0.685,Shreya Ghoshal,0.809,243258,0.579,FALSE,peoude,0.12,3,0.117,-8.47,1,Tum Hi Ho,54,0.099,103.64
0.94,2022,0.8,Kishore Kumar,0.835,197705,0.473,FALSE,yv0obh,0.144,5,0.294,-8.17,1,Tujhe Kitna Chahne Lage,89,0.027,138.27
0.44,2024,0.776,Lata Mangeshkar,0.539,266858,0.706,TRUE,pu5dhi,0.098,8,0.109,-4.98,1,Bekhayali,86,0.095,112.28
0.84,2012,0.399,Adele,0.733,285068,0.69,TRUE,nk8q0c,0.031,1,0.209,-4.51,0,Uptown Funk,63,0.053,110.87
0.55,2021,0.735,Dua Lipa,0.408,287955,0.407,FALSE,d9t0uv,0.094,5,0.109,-5.89,0,Viva La Vida,68,0.059,89.33
0.33,2017,0.302,Maroon 5,0.565,193638,0.488,FALSE,dxkfro,0.024,0,0.201,-4.5,0,Levitating,89,0.082,138.21
0.14,2016,0.076,Billie Eilish,0.614,199171,0.736,TRUE,qxia1o,0.111,8,0.206,-7.4,1,Bad Guy,85,0.037,130.63
0.23,2013,0.311,Kishore Kumar,0.606,228603,0.763,TRUE,d4z074,0.024,7,0.16,-2.14,0,Kala Chashma,76,0.082,89.17
0.88,2023,0.172,Shreya Ghoshal,0.47,279754,0.761,TRUE,rmau7m,0.032,8,0.06,-6.69,0,Vaaste,77,0.09,76.83
0.4,2013,0.324,Sunidhi Chauhan,0.505,295805,0.853,FALSE,jlh5qn,0.016,8,0.128,-7.87,1,Main Rahoon Ya Na Rahoon,72,0.081,131.79
0.25,2025,0.667,Neha Kakkar,0.799,249064,0.406,FALSE,qwkvr1,0.027,3,0.247,-9.95,0,Dilbar,89,0.061,80.96
0.53,2020,0.784,Kishore Kumar,0.462,246684,0.644,FALSE,8eklsm,0.018,11,0.175,-8.5,1,Dilbar,62,0.048,73.56
0.28,2021,0.206,Shreya Ghoshal,0.538,270863,0.405,FALSE,suxzls,0.002,2,0.128,-7.36,1,Tujhe Kitna Chahne Lage,62,0.085,89.3
0.45,2014,0.428,Coldplay,0.807,223543,0.776,TRUE,kdze96,0.083,6,0.297,-5.11,0,Uptown Funk,70,0.08,86.25
0.92,2020,0.308,Coldplay,0.885,185615,0.883,FALSE,wu45gm,0.143,7,0.108,-8.14,0,Anti-Hero,78,0.06,116.13
0.36,2017,0.214,Kishore Kumar,0.796,288813,0.676,FALSE,693nw1,0.085,9,0.098,-4.55,0,Dilbar,70,0.037,87.92
0.28,2021,0.779,Dua Lipa,0.409,260481,0.572,FALSE,trtfyc,0.063,8,0.121,-2.68,1,Believer,58,0.072,88.51
0.74,2017,0.113,Imagine Dragons,0.683,245524,0.759,FALSE,b8ivsj,0.016,0,0.26,-3.34,1,Bad Guy,52,0.071,91.49
0.18,2021,0.446,Atif Aslam,0.546,284148,0.681,FALSE,5n8xaf,0.114,5,0.14,-9.84,1,Kala Chashma,58,0.03,108
0.28,2014,0.162,Arijit Singh,0.876,285389,0.831,TRUE,4dkbp4,0.04,6,0.228,-6.67,1,Vaaste,77,0.086,81.67
0.92,2016,0.223,Dhvani Bhanushali,0.584,266993,0.835,FALSE,b0o5tn,0.02,0,0.177,-9.45,0,Tum Hi Ho,88,0.044,132.05
0.25,2015,0.687,Dhvani Bhanushali,0.506,223147,0.614,TRUE,i5m7sn,0.147,11,0.114,-9.83,0,Tujhe Kitna Chahne Lage,65,0.1,79.72
0.82,2016,0.234,Arijit Singh,0.686,273274,0.455,FALSE,8o3693,0.003,4,0.276,-7.5,1,Tera Ban Jaunga,66,0.02,128.25
0.67,2013,0.324,Maroon 5,0.43,289481,0.558,TRUE,wlhuu5,0.147,4,0.242,-9.72,1,Viva La Vida,59,0.037,115.02
0.24,2023,0.182,Lata Mangeshkar,0.859,223163,0.765,FALSE,s1oa18,0.088,8,0.08,-2.72,0,Vaaste,90,0.077,127.25
0.42,2012,0.673,Kishore Kumar,0.785,215055,0.62,FALSE,90525x,0.021,10,0.073,-7.29,0,Channa Mereya,86,0.089,82.19
0.93,2012,0.507,The Weeknd,0.635,265148,0.687,TRUE,6yp37b,0.128,10,0.054,-4.96,0,Hello,96,0.067,82.84
0.86,2021,0.483,Kishore Kumar,0.728,187426,0.825,FALSE,dbjkzz,0.084,5,0.172,-3.48,1,Kala Chashma,72,0.062,130.9
0.77,2012,0.287,Dua Lipa,0.578,238926,0.856,TRUE,hyle6y,0.124,2,0.052,-4.98,1,Viva La Vida,59,0.067,99.73
0.92,2023,0.184,Badshah,0.712,201645,0.52,FALSE,zo4sn9,0.089,10,0.071,-4.63,1,Tum Hi Ho,97,0.038,123.09
0.92,2014,0.614,Bruno Mars,0.479,251991,0.48,FALSE,j633pi,0.08,11,0.201,-4.65,1,Can't Feel My Face,77,0.048,132.36
0.81,2019,0.259,Maroon 5,0.711,209917,0.406,FALSE,x6yoft,0.043,11,0.157,-7.93,0,Bad Guy,53,0.05,122.86
0.93,2019,0.734,Taylor Swift,0.582,192568,0.83,FALSE,1hu8ry,0.127,4,0.167,-2.2,1,Can't Feel My Face,72,0.035,120.63
0.38,2018,0.181,Armaan Malik,0.784,234822,0.892,FALSE,hdvnsm,0.047,0,0.292,-5.62,1,DJ Waley Babu,78,0.066,102.88
0.35,2025,0.347,Lata Mangeshkar,0.676,288293,0.604,TRUE,bfbcgt,0.071,8,0.19,-3.99,0,Kala Chashma,87,0.049,71.16
0.41,2016,0.766,Dhvani Bhanushali,0.596,285656,0.422,FALSE,lat4dz,0.097,0,0.296,-4.34,1,Tum Hi Ho,70,0.022,93.88
0.4,2020,0.739,Arijit Singh,0.898,287170,0.752,FALSE,ta3dw8,0.044,0,0.08,-7.87,0,Tera Ban Jaunga,97,0.092,107.73
0.45,2016,0.499,The Weeknd,0.615,210907,0.781,FALSE,yu7z98,0.022,9,0.053,-8.18,0,Anti-Hero,91,0.023,112.55
0.11,2023,0.06,Neha Kakkar,0.731,216671,0.577,TRUE,w54so6,0.039,3,0.111,-7.43,0,Kala Chashma,51,0.044,109.83
0.8,2015,0.217,Neha Kakkar,0.498,189707,0.633,FALSE,x24l3d,0.007,10,0.203,-7.57,0,Main Rahoon Ya Na Rahoon,95,0.051,114.89
0.61,2023,0.728,Dua Lipa,0.467,232791,0.895,FALSE,xmalxt,0.07,4,0.135,-3.88,0,Uptown Funk,85,0.097,99.73
0.58,2022,0.742,Arijit Singh,0.714,187898,0.42,FALSE,ic2u8j,0.148,8,0.139,-3.9,0,Tera Ban Jaunga,91,0.09,136.88
0.49,2016,0.229,Coldplay,0.624,258218,0.726,FALSE,p09qu4,0.123,10,0.148,-9.63,0,Girls Like You,77,0.03,128.96
0.78,2012,0.633,Atif Aslam,0.445,224278,0.642,FALSE,kosooo,0.05,4,0.072,-4.03,1,Channa Mereya,54,0.029,127.15
0.22,2015,0.329,Armaan Malik,0.862,188351,0.681,FALSE,f3parv,0.102,7,0.091,-5.62,1,Tum Hi Ho,85,0.097,99.54
0.64,2023,0.522,Badshah,0.471,190455,0.521,FALSE,zsmjni,0.037,2,0.16,-3.25,1,Tera Ban Jaunga,88,0.059,109.67
0.43,2018,0.376,Dua Lipa,0.751,186494,0.844,FALSE,t1c5vo,0.056,9,0.169,-3.65,1,Thinking Out Loud,70,0.058,115.12
0.53,2018,0.299,Armaan Malik,0.416,223475,0.419,FALSE,pawxyg,0.114,5,0.251,-7.63,1,Vaaste,58,0.064,96.25
0.5,2016,0.468,Maroon 5,0.898,296665,0.661,FALSE,am73sb,0.019,11,0.086,-8.7,1,Believer,60,0.091,75.32
0.71,2023,0.394,Kishore Kumar,0.622,221421,0.614,FALSE,vqo1br,0.041,6,0.231,-9.36,1,Channa Mereya,68,0.044,130.22
0.38,2024,0.361,Ed Sheeran,0.623,214354,0.711,FALSE,9jqy06,0.067,0,0.09,-6.21,1,Can't Feel My Face,88,0.1,87.54
0.6,2021,0.508,Shreya Ghoshal,0.759,260211,0.518,FALSE,pw33cx,0.098,9,0.143,-2.56,1,Main Rahoon Ya Na Rahoon,93,0.084,134.9
0.21,2021,0.661,Arijit Singh,0.693,193639,0.408,FALSE,ein0i9,0.028,3,0.161,-7.8,1,Dilbar,95,0.053,96.3
0.25,2013,0.53,Adele,0.86,186626,0.757,FALSE,0ksyg4,0.044,5,0.189,-7.79,1,Can't Feel My Face,73,0.072,133.74
0.43,2019,0.592,Armaan Malik,0.686,200614,0.432,FALSE,7il2j0,0.042,9,0.152,-8.76,0,Vaaste,52,0.045,104.25
0.51,2023,0.173,Ed Sheeran,0.865,271616,0.485,FALSE,ovyazu,0.136,6,0.152,-6.53,1,Believer,81,0.075,87.34
0.66,2020,0.137,Imagine Dragons,0.594,279024,0.621,FALSE,8mxzis,0.068,5,0.169,-4,1,Believer,85,0.082,92.59
0.15,2012,0.605,Armaan Malik,0.763,296377,0.689,FALSE,5512yv,0.115,11,0.141,-5.8,1,Bekhayali,96,0.053,95.26
0.86,2019,0.734,Dua Lipa,0.797,283887,0.798,FALSE,ri3m4m,0.004,2,0.156,-7.45,1,Levitating,74,0.066,76.44
0.75,2012,0.687,Neha Kakkar,0.694,233445,0.449,FALSE,qiprm2,0.082,7,0.229,-7.09,0,Channa Mereya,74,0.045,87.71
0.48,2014,0.284,Sunidhi Chauhan,0.828,241300,0.82,FALSE,bzm359,0.038,0,0.082,-9.08,0,Bekhayali,68,0.08,119.76
0.77,2025,0.417,Dua Lipa,0.766,220755,0.712,FALSE,zapieh,0.145,0,0.296,-8.12,1,Uptown Funk,94,0.085,91.36
0.64,2021,0.111,Ed Sheeran,0.457,194410,0.651,TRUE,yom6mx,0.135,0,0.217,-9.67,1,Hello,81,0.072,89.83
0.22,2023,0.38,Kishore Kumar,0.541,268943,0.82,FALSE,jugvru,0.148,9,0.196,-3.76,0,Tera Ban Jaunga,66,0.08,117.22
0.36,2018,0.748,Atif Aslam,0.541,267284,0.645,FALSE,1kx9sm,0.03,2,0.165,-6.48,0,Bekhayali,60,0.097,84.92
0.62,2018,0.606,Imagine Dragons,0.465,240528,0.652,FALSE,sncs6u,0.009,9,0.294,-5,1,Can't Feel My Face,84,0.024,107.67
0.73,2014,0.558,Dua Lipa,0.884,280286,0.796,TRUE,fgr2sy,0.042,2,0.179,-9.81,1,Levitating,77,0.072,76.41
0.9,2017,0.544,Coldplay,0.638,269705,0.658,TRUE,4xhtq1,0.085,0,0.163,-8.22,0,Can't Feel My Face,90,0.092,86.47
0.76,2014,0.221,Dua Lipa,0.845,236501,0.826,FALSE,djkilq,0.123,2,0.134,-2.29,1,Can't Feel My Face,67,0.081,137.59
0.84,2022,0.502,Dua Lipa,0.808,290403,0.514,FALSE,s4i2gx,0.006,1,0.298,-4.97,1,Girls Like You,77,0.041,93.8
0.84,2016,0.611,Atif Aslam,0.612,261254,0.515,FALSE,9nrgw6,0.037,4,0.205,-4.67,1,Tera Ban Jaunga,58,0.035,91.34
0.26,2024,0.516,Lata Mangeshkar,0.578,284583,0.574,FALSE,o1kbiw,0.01,0,0.098,-9.18,1,Tujhe Kitna Chahne Lage,69,0.067,129.04
0.55,2024,0.48,Lata Mangeshkar,0.898,262754,0.858,TRUE,pgv4m2,0.12,11,0.148,-7.19,0,Dilbar,99,0.079,105.1
0.55,2013,0.459,Lata Mangeshkar,0.54,196335,0.809,FALSE,28uu1f,0.004,11,0.122,-3.66,0,DJ Waley Babu,73,0.076,96.24
0.69,2024,0.405,Badshah,0.659,278794,0.517,FALSE,6n8kt3,0.103,11,0.299,-6.08,0,Dilbar,84,0.061,72.77
0.62,2021,0.485,Neha Kakkar,0.898,235015,0.892,TRUE,9mqmyb,0.012,8,0.176,-4.31,1,Tujhe Kitna Chahne Lage,79,0.02,105.35
0.69,2023,0.349,Imagine Dragons,0.414,245669,0.448,TRUE,8hely6,0.009,10,0.094,-4.8,1,Uptown Funk,72,0.084,74.29
0.3,2024,0.569,Atif Aslam,0.546,280196,0.413,FALSE,6e534m,0.1,4,0.285,-2.36,1,Tujhe Kitna Chahne Lage,76,0.04,94.5
0.37,2012,0.137,Adele,0.628,290564,0.524,FALSE,87u95r,0.023,5,0.093,-7.23,1,Can't Feel My Face,52,0.079,104.78
0.4,2014,0.259,Bruno Mars,0.737,213855,0.687,FALSE,8uexxm,0.081,9,0.299,-3.7,1,Hello,65,0.053,125.65
0.73,2020,0.798,Coldplay,0.784,202970,0.694,FALSE,dpwkxv,0.008,0,0.111,-7.96,1,Thinking Out Loud,66,0.051,111.14
0.11,2021,0.64,Armaan Malik,0.556,183448,0.548,TRUE,cvwdm5,0.097,7,0.092,-9.99,1,Channa Mereya,62,0.074,76.93
0.46,2017,0.715,Lata Mangeshkar,0.523,287995,0.846,FALSE,te5jqo,0.001,6,0.069,-3.18,0,Channa Mereya,58,0.096,107.62
0.48,2023,0.35,The Weeknd,0.859,218551,0.649,FALSE,o29j1i,0.049,9,0.168,-6.74,0,Levitating,55,0.054,117.16
0.89,2024,0.638,Shreya Ghoshal,0.764,211403,0.562,FALSE,hcuh13,0.014,3,0.251,-5.86,0,Tum Hi Ho,58,0.093,107.88
0.24,2015,0.121,Badshah,0.636,264684,0.846,FALSE,22k1je,0.118,8,0.088,-2.47,0,Vaaste,74,0.088,87.26
0.34,2025,0.128,Armaan Malik,0.489,288884,0.768,TRUE,dj8ipr,0.015,2,0.272,-7.92,1,Bekhayali,97,0.025,110.63
0.35,2017,0.506,Maroon 5,0.579,182770,0.455,FALSE,xwwkbf,0.028,8,0.059,-4.79,1,Can't Feel My Face,72,0.071,95.28
0.62,2025,0.557,Dhvani Bhanushali,0.748,276895,0.608,FALSE,ia9pyr,0.103,2,0.088,-3.04,1,Tum Hi Ho,79,0.059,78.07
0.76,2016,0.143,Neha Kakkar,0.727,216806,0.719,FALSE,5sobs6,0.099,0,0.093,-8.7,0,Channa Mereya,55,0.048,133.03
0.39,2016,0.639,Dhvani Bhanushali,0.605,257684,0.574,FALSE,3dm83d,0.017,11,0.178,-7.83,0,Dilbar,75,0.035,95.25
0.9,2016,0.513,Sunidhi Chauhan,0.841,209230,0.755,FALSE,xtjxxx,0.045,11,0.149,-8.03,1,Vaaste,60,0.088,91.61
0.56,2024,0.537,Imagine Dragons,0.574,192031,0.85,FALSE,pky2sr,0.044,10,0.247,-9.64,1,Levitating,83,0.085,113.65
0.17,2015,0.489,The Weeknd,0.535,195739,0.759,FALSE,iejhwd,0.126,6,0.276,-9.21,0,Levitating,84,0.084,87.67
0.9,2013,0.073,Ed Sheeran,0.776,202943,0.575,TRUE,65l891,0.045,5,0.08,-4.04,0,Viva La Vida,62,0.038,90.27
0.27,2014,0.63,Arijit Singh,0.404,253861,0.766,TRUE,dziodz,0.033,8,0.243,-4.09,0,Dilbar,90,0.045,94.04
0.86,2024,0.774,Billie Eilish,0.501,263578,0.712,TRUE,e4a3rh,0.088,7,0.084,-6.12,1,Bad Guy,65,0.096,132.27
0.44,2022,0.703,Armaan Malik,0.415,239756,0.473,FALSE,500sjf,0.06,8,0.225,-3.03,0,DJ Waley Babu,70,0.094,128.97
0.34,2023,0.525,Dua Lipa,0.509,243105,0.606,FALSE,bp39dk,0.065,1,0.175,-7.22,0,Levitating,60,0.087,131.35
0.66,2025,0.671,Badshah,0.796,205391,0.635,FALSE,2fw4ux,0.032,8,0.212,-4.31,0,Main Rahoon Ya Na Rahoon,86,0.082,95.16
0.4,2019,0.119,Coldplay,0.561,204630,0.532,FALSE,so3ls7,0.082,6,0.232,-4.35,0,Can't Feel My Face,60,0.036,119.37
0.66,2022,0.501,Maroon 5,0.424,211031,0.888,FALSE,wvp2t1,0.006,4,0.171,-2.44,0,Girls Like You,87,0.084,120.07
0.24,2014,0.52,Armaan Malik,0.786,197905,0.6,FALSE,egr1ll,0.062,10,0.157,-2.16,0,Tujhe Kitna Chahne Lage,81,0.085,116.68
0.19,2016,0.621,Neha Kakkar,0.859,194432,0.863,FALSE,ry9bsj,0.055,4,0.284,-7.69,0,Tujhe Kitna Chahne Lage,96,0.032,110.41
0.72,2013,0.056,Badshah,0.767,238935,0.65,FALSE,9qecit,0.138,3,0.105,-8.21,0,Channa Mereya,54,0.055,72.94
0.6,2013,0.617,Ed Sheeran,0.549,285420,0.881,FALSE,s4ylly,0.143,4,0.292,-4.71,1,Can't Feel My Face,58,0.034,103.83
0.22,2013,0.208,Dhvani Bhanushali,0.703,238844,0.549,FALSE,207njk,0.133,2,0.11,-8.43,0,Bekhayali,96,0.09,105.78
0.21,2023,0.105,Taylor Swift,0.494,279168,0.47,FALSE,6qlqpn,0.135,11,0.19,-5.31,1,Believer,90,0.053,130.44
0.12,2019,0.627,Ed Sheeran,0.674,238169,0.401,FALSE,x7scdk,0.068,1,0.297,-8.77,1,Levitating,52,0.072,73.89
0.73,2020,0.461,Atif Aslam,0.448,200736,0.728,FALSE,i9uta8,0.124,6,0.208,-6.65,0,Channa Mereya,85,0.075,121.8
0.48,2022,0.132,Armaan Malik,0.658,299449,0.656,TRUE,x1lk0w,0.03,11,0.108,-7.47,0,Bekhayali,55,0.071,80.82
0.51,2017,0.309,Adele,0.502,276544,0.898,FALSE,m619ey,0.036,2,0.148,-6.32,1,Anti-Hero,55,0.087,78.51
0.56,2021,0.11,Badshah,0.783,271033,0.597,FALSE,xuztfc,0.012,0,0.292,-4.3,0,Tum Hi Ho,59,0.096,137.8
0.77,2013,0.256,Lata Mangeshkar,0.601,233586,0.774,FALSE,7bxnm2,0.135,1,0.108,-4.69,0,Tujhe Kitna Chahne Lage,85,0.046,115.17
